"","id","father","mother","gv","sex","gen","farm","pheno"
"2213","3213","2655","2912",0.277228414231757,"M",6,1,1.79341237496738
"2214","3214","2943","2948",-0.727487264673363,"F",6,3,0.0709078178012572
"2215","3215","2789","2718",-0.587164902848996,"M",6,3,4.04236996000752
"2216","3216","2911","2868",-0.150090453828297,"F",6,1,0.21028061751085
"2217","3217","2715","2980",0.215794141521944,"M",6,2,2.26415344898937
"2218","3218","2967","2742",-0.176157960115924,"F",6,1,-0.207158070305488
"2219","3219","2869","2874",-0.423548276428132,"M",6,3,3.54888828215427
"2220","3220","2831","2736",-0.366055505599207,"F",6,3,2.00588928991523
"2221","3221","2907","2958",0.921390121796216,"M",6,1,2.86610634166443
"2222","3222","2859","2894",-0.358009993269172,"F",6,1,-0.829849869533992
"2223","3223","2951","2730",-0.481440294182454,"M",6,1,1.31989875001481
"2224","3224","2805","2638",0.284394856214648,"F",6,3,2.64611048643253
"2225","3225","2733","2752",0.990556483930079,"M",6,2,1.32970944793726
"2226","3226","2817","2756",-0.530673317628077,"F",6,1,-1.25032689916684
"2227","3227","2779","2714",-0.825337373085367,"M",6,1,3.60338242828644
"2228","3228","2941","2682",1.20410998973218,"F",6,3,4.17322616435964
"2229","3229","2903","2788",-0.184498744303436,"M",6,3,4.55925754120845
"2230","3230","2787","2680",0.0509647117951353,"F",6,1,-0.421251896398174
"2231","3231","2815","2758",-0.450304323710515,"M",6,2,0.0313903884114817
"2232","3232","2703","2652",-0.766589510283139,"F",6,1,-2.15232950413033
"2233","3233","2853","2676",0.609614583848224,"M",6,1,2.03798932972194
"2234","3234","2661","2888",0.555461448069001,"F",6,1,1.19118431493136
"2235","3235","2827","2890",-0.232510015791266,"M",6,1,2.42721411235793
"2236","3236","2969","2994",0.388791739889845,"F",6,2,0.789849999592282
"2237","3237","2765","2646",-1.3050518966071,"M",6,2,-0.273308025384237
"2238","3238","2625","2738",-0.277714809129268,"F",6,1,1.13524565203891
"2239","3239","2705","2686",0.107536370815425,"M",6,1,3.42809624202952
"2240","3240","2745","2662",-0.74766901169407,"F",6,2,-2.04266582877309
"2241","3241","2915","2790",0.0364519014143715,"M",6,2,0.531957216380939
"2242","3242","2901","2906",0.496963400632837,"F",6,3,2.88785411635923
"2243","3243","2727","2710",-0.689255232562975,"M",6,2,2.3828433857701
"2244","3244","2823","2610",1.03809119799502,"F",6,2,0.954527424103181
"2245","3245","2627","2614",-0.414546407142334,"M",6,2,-0.112827216781776
"2246","3246","2929","2726",-0.135514267344562,"F",6,1,-0.641771347461433
"2247","3247","2825","2924",-0.776565507526756,"M",6,3,2.56234777533775
"2248","3248","2663","2666",-0.0243424141886515,"F",6,2,0.695572707340218
"2249","3249","2721","2620",-0.324625101193607,"M",6,2,0.709267361453717
"2250","3250","2935","2988",0.234106951116213,"F",6,3,2.32998186274132
"2251","3251","2695","2952",-0.647731851813513,"M",6,1,-0.458238408927389
"2252","3252","2837","2670",0.303326217469743,"F",6,1,-0.777709745868221
"2253","3253","2955","2880",0.579684179719288,"M",6,1,2.68289391936788
"2254","3254","2617","2684",0.643114755595039,"F",6,2,-2.31523224034118
"2255","3255","2769","2634",-0.0014501961232723,"M",6,1,2.14508290765432
"2256","3256","2961","2706",-0.0596440901840475,"F",6,2,0.0931076592378859
"2257","3257","2829","2850",0.355185507566821,"M",6,2,1.25904281701074
"2258","3258","2679","2708",-0.0321186599791613,"F",6,2,-0.896701201092943
"2259","3259","2985","2940",-0.681746287092575,"M",6,2,-1.53109724781898
"2260","3260","2785","2822",-0.192776115708722,"F",6,2,-0.572875589162879
"2261","3261","2933","2992",1.28928957849992,"M",6,3,7.17068252195597
"2262","3262","2655","2712",0.541473248181326,"F",6,3,2.6354997805738
"2263","3263","2943","2848",0.161354033080464,"M",6,2,2.0391136746838
"2264","3264","2789","2812",-0.182932786598778,"F",6,3,2.25264848383995
"2265","3265","2911","2996",0.31128151247251,"M",6,3,3.907309359393
"2266","3266","2715","2916",-0.259365930375653,"F",6,3,1.32793138736533
"2267","3267","2967","2826",0.287563587601914,"M",6,2,1.86191622244621
"2268","3268","2869","2984",0.0922408463739573,"F",6,2,-1.46844248214097
"2269","3269","2831","2990",0.582137846468225,"M",6,3,4.84199851236651
"2270","3270","2907","2918",0.944072826412894,"F",6,1,-0.554330209765882
"2271","3271","2859","2896",0.969969509718144,"M",6,1,3.89499493189491
"2272","3272","2951","2878",-0.351581348998326,"F",6,3,2.6876480837936
"2273","3273","2805","2608",0.211288364615117,"M",6,1,2.7064395462146
"2274","3274","2733","2862",-0.356338163407462,"F",6,3,1.143268834026
"2275","3275","2817","2780",0.141174426451214,"M",6,2,0.99309833737447
"2276","3276","2779","2872",-0.221920840102705,"F",6,2,-2.51572822263522
"2277","3277","2941","2798",1.06399912923777,"M",6,3,4.89133863098161
"2278","3278","2903","2976",-1.21341291776886,"F",6,1,-1.52018657699596
"2279","3279","2787","2904",0.171121946906516,"M",6,3,3.49202053585099
"2280","3280","2815","2962",-0.706487606796381,"F",6,1,0.121927194248169
"2281","3281","2703","2838",0.0934076901897694,"M",6,3,2.94229156722992
"2282","3282","2853","2956",-0.17044161625558,"F",6,2,-1.61694117227265
"2283","3283","2661","2746",0.0937423817110148,"M",6,1,2.25888288201643
"2284","3284","2827","2986",-0.141870873563527,"F",6,2,-0.0439572840083842
"2285","3285","2969","2840",-0.51767504910012,"M",6,3,3.38553792713327
"2286","3286","2765","2748",-0.202811227598232,"F",6,1,-1.09244245393835
"2287","3287","2625","2922",-0.369086909790169,"M",6,2,-0.0202329764379425
"2288","3288","2705","2776",0.276706732017765,"F",6,2,-1.24382849259443
"2289","3289","2745","2778",-0.33436629718354,"M",6,1,1.59863516691539
"2290","3290","2915","2938",0.360870618900647,"F",6,3,2.6022849834228
"2291","3291","2901","2966",-0.378249628111306,"M",6,2,0.354311155605217
"2292","3292","2727","2772",-1.31608438379038,"F",6,1,-1.51286851671805
"2293","3293","2823","2982",1.54952201688788,"M",6,1,4.49498498907826
"2294","3294","2627","2612",0.227670160226449,"F",6,2,-0.501563849127371
"2295","3295","2929","2668",-0.54151185774579,"M",6,3,1.18963917262539
"2296","3296","2825","2626",-0.333555795305483,"F",6,1,-1.05768235722692
"2297","3297","2663","2800",0.303219932224527,"M",6,3,5.80404135227344
"2298","3298","2721","2804",-0.899477280993555,"F",6,2,-1.9532836237347
"2299","3299","2935","2696",0.563752177680831,"M",6,1,2.06358810455193
"2300","3300","2773","2866",-1.09147832433263,"F",6,2,-3.0276130695032
"2301","3301","2837","2946",-0.366157390405867,"M",6,2,1.02805738971664
"2302","3302","2955","2846",0.782287568138797,"F",6,3,3.33658644156324
"2303","3303","2617","2734",1.00976451405237,"M",6,1,3.06579804363124
"2304","3304","2769","2688",0.271332308623869,"F",6,3,1.76925673996886
"2305","3305","2961","2602",-1.31723352117562,"M",6,1,0.445417257916729
"2306","3306","2829","2766",0.144164715569113,"F",6,1,0.224928654369867
"2307","3307","2679","2954",-0.970175432030363,"M",6,2,-0.549089990571414
"2308","3308","2985","2972",-0.270688386904445,"F",6,3,0.990053547614091
"2309","3309","2785","2910",-0.155263757996792,"M",6,3,3.10027263351155
"2310","3310","2933","2774",0.375849351420834,"F",6,2,-0.285431060739237
"2311","3311","2655","2944",-0.204639507351544,"M",6,3,4.34800540558793
"2312","3312","2943","2754",-0.996051743197261,"F",6,3,1.29491013494031
"2313","3313","2789","2768",-0.109151802231832,"M",6,1,2.21198632187485
"2314","3314","2911","2640",0.377404322734523,"F",6,3,1.85182048368607
"2315","3315","2715","2836",0.477362369632328,"M",6,2,1.00438179494564
"2316","3316","2967","2900",-0.147029103504101,"F",6,1,0.118572689944658
"2317","3317","2869","2782",1.25073009682012,"M",6,2,1.85705018150409
"2318","3318","2831","2926",0.653204894303398,"F",6,1,1.15287761350446
"2319","3319","2907","2784",0.53975340466049,"M",6,1,2.44430149661098
"2320","3320","2859","2864",0.0750129117034971,"F",6,2,-0.572209206307387
"2321","3321","2951","2970",0.672371315886076,"M",6,2,1.77953263625438
"2322","3322","2805","2886",0.413390473099946,"F",6,1,1.10522827758636
"2323","3323","2733","2794",0.559445195051993,"M",6,2,2.32768720890523
"2324","3324","2817","2898",0.163971305912849,"F",6,2,-1.65660972923761
"2325","3325","2779","2852",1.04944812757669,"M",6,2,1.98679195707471
"2326","3326","2941","2928",0.880524365702729,"F",6,1,0.0105850184408662
"2327","3327","2903","2932",-0.61715579451687,"M",6,2,1.38654325868595
"2328","3328","2787","2802",0.141538448552891,"F",6,3,1.784399693448
"2329","3329","2815","2830",0.047917281832311,"M",6,1,2.0519016109564
"2330","3330","2703","2654",0.152202279824537,"F",6,1,0.696607370244505
"2331","3331","2853","2832",-0.453490111662628,"M",6,3,2.51607918202462
"2332","3332","2661","2624",1.28381236854368,"F",6,3,2.51162477064206
"2333","3333","2827","2692",-0.786998598984543,"M",6,2,-0.868870477130987
"2334","3334","2969","2762",0.43198151986672,"F",6,2,-0.74133263557511
"2335","3335","2765","2716",-0.691056950593647,"M",6,1,0.230810620554288
"2336","3336","2625","2672",-0.224178252664507,"F",6,3,2.03194395047186
"2337","3337","2705","2824",0.173482547476545,"M",6,3,4.62740842339347
"2338","3338","2745","2892",0.420399349775561,"F",6,2,-0.738029486389037
"2339","3339","2915","2796",-0.120581877736384,"M",6,1,1.13390125604268
"2340","3340","2901","2914",-0.649466155783875,"F",6,3,1.34831220382387
"2341","3341","2727","2674",-0.825338948188454,"M",6,1,1.79647586585078
"2342","3342","2823","2728",0.322596479627661,"F",6,3,2.08370678237132
"2343","3343","2627","2834",-0.955576083961108,"M",6,3,2.31191148894586
"2344","3344","2929","2810",0.718120150720051,"F",6,2,-1.35070799335966
"2345","3345","2825","2786",0.133050018039454,"M",6,3,5.06186505343668
"2346","3346","2663","2860",0.994018374007278,"F",6,1,2.52977193899483
"2347","3347","2721","2856",-0.272453113193,"M",6,2,-0.101302660692375
"2348","3348","2935","2770",0.227898053341522,"F",6,1,0.131310410597586
"2349","3349","2773","2698",0.387874151690395,"M",6,3,3.61540924047581
"2350","3350","2695","2642",-0.321354501513473,"F",6,3,1.77622709035484
"2351","3351","2955","2884",-0.520727578856277,"M",6,1,0.880752580621664
"2352","3352","2617","2876",0.460785107703672,"F",6,3,2.84482417782605
"2353","3353","2769","2604",-0.221098667004018,"M",6,3,3.49837692173384
"2354","3354","2961","2764",-0.562435280393551,"F",6,3,2.7216583251763
"2355","3355","2829","2792",0.369190084933335,"M",6,3,3.955688238038
"2356","3356","2679","2700",0.284745328633162,"F",6,2,0.863757756479641
"2357","3357","2985","2902",1.0615182889499,"M",6,1,3.48146051659529
"2358","3358","2785","2964",0.270680003037996,"F",6,2,0.0881103294151719
"2359","3359","2933","2650",0.856459564590196,"M",6,2,2.19471774730519
"2360","3360","2655","2724",0.65379003964223,"F",6,2,0.23350248082924
"2361","3361","2943","2618",-0.730584169524343,"M",6,1,2.06337642104853
"2362","3362","2789","2934",-0.388685527249305,"F",6,2,-2.96040307646014
"2363","3363","2911","2690",0.278776391117722,"M",6,3,5.63394268193672
"2364","3364","2715","2950",0.336447804540901,"F",6,2,-0.0925314423012734
"2365","3365","2967","2806",0.830734485010617,"M",6,1,1.85149382709057
"2366","3366","2869","2870",-0.0461044117130561,"F",6,2,-2.31817579947583
"2367","3367","2831","2920",0.561176123933871,"M",6,1,2.88844936722746
"2368","3368","2907","2998",0.51146994032484,"F",6,3,0.247818778507055
"2369","3369","2859","2622",0.00787598495180412,"M",6,1,1.67930115225359
"2370","3370","2951","2702",0.381626382513623,"F",6,2,-0.335239076116704
"2371","3371","2805","2632",-0.305267604378737,"M",6,3,1.77254418669659
"2372","3372","2733","2844",0.811579314634249,"F",6,3,3.08934327252865
"2373","3373","2817","2930",0.808525696458025,"M",6,1,3.72349359754605
"2374","3374","2779","2648",0.676916780196881,"F",6,1,0.131984385988936
"2375","3375","2941","2968",0.977267465845037,"M",6,3,6.45714437682933
"2376","3376","2903","2664",-0.221031778366736,"F",6,2,-2.25750259820124
"2377","3377","2787","2744",-0.239760023294818,"M",6,3,5.20506803743908
"2378","3378","2815","2656",-0.190255039857562,"F",6,1,-0.888694513896189
"2379","3379","2703","2720",-0.612489237497611,"M",6,1,1.59964326389965
"2380","3380","2853","2732",0.0757013625924882,"F",6,3,2.13875684026553
"2381","3381","2661","2694",-0.0380851859563353,"M",6,3,4.04741832720165
"2382","3382","2827","3000",-0.429213975103484,"F",6,2,-0.0661530370080594
"2383","3383","2969","2658",-0.026371288553027,"M",6,2,0.548684148225953
"2384","3384","2765","2942",-0.913955656868548,"F",6,3,1.61749826594274
"2385","3385","2625","2644",-0.397567127501839,"M",6,3,4.48384330774461
"2386","3386","2705","2828",0.88029570557453,"F",6,3,1.7418410025072
"2387","3387","2745","2660",-0.0225777954778942,"M",6,1,1.38161136330292
"2388","3388","2915","2974",-0.413728426275125,"F",6,3,0.801396757380047
"2389","3389","2901","2814",0.154022493597354,"M",6,3,4.72920209151589
"2390","3390","2727","2908",-0.467114215791537,"F",6,1,-0.233039627382651
"2391","3391","2823","2740",1.1921602865197,"M",6,3,6.78082895716495
"2392","3392","2627","2978",-0.453813917942711,"F",6,3,2.0582912036755
"2393","3393","2929","2630",0.123659205430338,"M",6,3,3.18418839070454
"2394","3394","2825","2858",-1.33265620484747,"F",6,2,-1.63750059986157
"2395","3395","2663","2818",0.768072028673975,"M",6,1,4.39194996992447
"2396","3396","2721","2616",-0.438220810793554,"F",6,3,2.58210888095432
"2397","3397","2935","2820",0.645765022754611,"M",6,3,3.25496039244
"2398","3398","2773","2722",0.0743258633836564,"F",6,2,-0.699495756334162
"2399","3399","2695","2750",-0.671010230006161,"M",6,1,1.34749669734554
"2400","3400","2837","2678",-1.182087989685,"F",6,3,0.215220894706845
"2401","3401","3167","3234",0.717608763043919,"M",7,3,3.22697107675106
"2402","3402","3265","3374",1.36090418913366,"F",7,3,4.02951321944815
"2403","3403","3355","3260",0.0646059153488178,"M",7,2,1.90321702009514
"2404","3404","3269","3186",1.18517845454583,"F",7,3,2.86465462835316
"2405","3405","3121","3052",-0.297749424608998,"M",7,1,0.418100410104726
"2406","3406","3243","3068",-0.0493107143257033,"F",7,3,2.71019089630071
"2407","3407","3347","3370",0.00703499223699469,"M",7,2,0.967221937374562
"2408","3408","3159","3222",-0.24176310631677,"F",7,1,0.585016186339235
"2409","3409","3321","3308",-0.465849542916942,"M",7,3,4.45073684412435
"2410","3410","3009","3330",0.618897764405536,"F",7,1,-0.770432758077391
"2411","3411","3203","3304",0.860743580410226,"M",7,3,5.88805276881871
"2412","3412","3109","3232",-0.342221673071119,"F",7,2,-0.463152080997073
"2413","3413","3349","3050",-0.37434699659346,"M",7,2,0.731559884731606
"2414","3414","3307","3400",-1.09497528235524,"F",7,3,0.412691872915487
"2415","3415","3033","3380",-0.199189307514525,"M",7,3,6.14615216631923
"2416","3416","3107","3312",-0.8971965730758,"F",7,2,-1.12777124286255
"2417","3417","3299","3132",1.21237355883616,"M",7,2,4.771712564377
"2418","3418","3297","3364",0.517675255568727,"F",7,1,1.17856754024733
"2419","3419","3089","3242",0.149430114130679,"M",7,3,4.33741606002145
"2420","3420","3023","3042",0.195681606882529,"F",7,2,-0.182552490784836
"2421","3421","3147","3160",-0.843612687654415,"M",7,1,1.00541998232151
"2422","3422","3339","3336",-0.243571560970596,"F",7,3,2.06135703040891
"2423","3423","3399","3184",-0.354513901445526,"M",7,2,2.26276652866825
"2424","3424","3063","3198",-0.268946334843789,"F",7,2,-1.74265992904347
"2425","3425","3161","3244",0.383270226842603,"M",7,3,5.28031384355803
"2426","3426","3301","3174",-0.0697730802276305,"F",7,3,1.37507763345081
"2427","3427","3331","3156",0.269676588929998,"M",7,1,1.98649985412659
"2428","3428","3333","3100",-1.35588857622747,"F",7,3,0.316162070663379
"2429","3429","3193","3378",0.211461083768054,"M",7,1,2.45481962500237
"2430","3430","3363","3144",0.359799886655569,"F",7,1,1.26217121428498
"2431","3431","3073","3128",1.1605284001668,"M",7,3,6.21412215765567
"2432","3432","3143","3146",-0.452203471726293,"F",7,1,-0.0167164106479681
"2433","3433","3381","3348",-0.127839333315743,"M",7,1,2.43482096111583
"2434","3434","3075","3028",-0.211244361755571,"F",7,2,-1.70240217403293
"2435","3435","3185","3084",0.084977883034324,"M",7,3,5.58248981777782
"2436","3436","3201","3142",-0.642665860435887,"F",7,2,-2.94955602703927
"2437","3437","3235","3086",0.115188429931054,"M",7,2,0.639087212795637
"2438","3438","3239","3108",-0.495223963046194,"F",7,2,-2.21421546141103
"2439","3439","3103","3266",-0.460366292109779,"M",7,3,3.49582826407338
"2440","3440","3311","3076",0.0742087710938157,"F",7,3,1.49406776177448
"2441","3441","3095","3270",-0.083758507348887,"M",7,1,3.67210966942911
"2442","3442","3385","3216",-0.568065273136178,"F",7,1,-0.0035028447524148
"2443","3443","3119","3236",0.919400510944053,"M",7,2,3.49720253500152
"2444","3444","3043","3048",0.700842398173045,"F",7,2,-0.797865864101111
"2445","3445","3177","3074",-0.183208714434568,"M",7,1,2.23507368439105
"2446","3446","3051","3200",-0.458465531430673,"F",7,3,2.81046569557004
"2447","3447","3003","3018",-0.606754340205573,"M",7,1,0.314388683861133
"2448","3448","3245","3386",0.469298839763082,"F",7,1,0.575577970159567
"2449","3449","3329","3288",0.0729522390260146,"M",7,1,1.73861334974492
"2450","3450","3287","3280",-0.895740810275,"F",7,1,-2.107200179113
"2451","3451","3265","3322",0.170906712975215,"M",7,2,0.278833607684059
"2452","3452","3355","3382",-0.258375188306853,"F",7,1,-0.215139419456885
"2453","3453","3269","3254",0.795611556262968,"M",7,3,4.64758013588852
"2454","3454","3121","3248",-0.136405846618154,"F",7,2,-2.94019011760787
"2455","3455","3243","3094",0.353256615058426,"M",7,1,3.91021836603336
"2456","3456","3347","3096",-0.693506454444273,"F",7,3,1.72670371582026
"2457","3457","3159","3258",-0.0622375778194221,"M",7,1,1.81913121074918
"2458","3458","3321","3372",0.923261971522067,"F",7,3,1.98235900740523
"2459","3459","3009","3098",0.181280664692599,"M",7,3,5.40303486463239
"2460","3460","3203","3062",0.34306654461951,"F",7,2,0.518666925100885
"2461","3461","3109","3122",0.226468659735015,"M",7,1,1.5441523579527
"2462","3462","3349","3246",-0.419763353968764,"F",7,2,-1.39267565443802
"2463","3463","3307","3152",0.341968316461377,"M",7,1,2.84355469689445
"2464","3464","3033","3058",0.413101052356686,"F",7,2,-1.86385129024772
"2465","3465","3107","3334",-0.0108769517178878,"M",7,2,-0.77556443891418
"2466","3466","3299","3206",1.08505334517307,"F",7,3,4.15499375591849
"2467","3467","3297","3024",0.876413776140315,"M",7,1,2.45051367156703
"2468","3468","3089","3022",0.254167666991991,"F",7,2,0.436035098103112
"2469","3469","3023","3136",0.521045318294131,"M",7,2,1.77922065712895
"2470","3470","3147","3180",0.130537771693711,"F",7,1,1.10669847851775
"2471","3471","3339","3342",-0.657492444659113,"M",7,1,1.0633868335086
"2472","3472","3399","3190",-0.701788209257724,"F",7,3,1.51676922323527
"2473","3473","3063","3182",0.518877550367975,"M",7,3,5.01598447069641
"2474","3474","3161","3256",-0.247988744928149,"F",7,3,0.844936722509859
"2475","3475","3301","3268",-0.504620237162886,"M",7,1,1.42791290870361
"2476","3476","3331","3354",-0.229360792558044,"F",7,3,4.42709873493376
"2477","3477","3333","3066",-1.10900118125414,"M",7,2,0.652223218011032
"2478","3478","3193","3384",-0.0796021806681691,"F",7,3,1.30830087217437
"2479","3479","3363","3130",0.253908988182406,"M",7,3,4.39562594542453
"2480","3480","3073","3082",-0.849306400386835,"F",7,3,-0.271567145060263
"2481","3481","3143","3088",-0.691285351861673,"M",7,3,4.41458230401737
"2482","3482","3381","3252",-0.811170303749494,"F",7,1,-1.19763231208156
"2483","3483","3075","3250",-0.859150003046029,"M",7,3,3.1256630797572
"2484","3484","3185","3306",-0.105448199033424,"F",7,1,0.155837764816971
"2485","3485","3201","3310",-0.0115788958149537,"M",7,1,3.24761752299312
"2486","3486","3235","3092",-0.442824970686973,"F",7,2,-2.127775411368
"2487","3487","3239","3148",0.752167810079143,"M",7,2,1.49535317218791
"2488","3488","3103","3020",0.0685271309692775,"F",7,3,1.5114554681319
"2489","3489","3311","3358",-0.375588090049716,"M",7,3,3.67288943998079
"2490","3490","3095","3046",-0.024355430121542,"F",7,2,-1.13648620807956
"2491","3491","3385","3012",-0.424772455276456,"M",7,1,1.36494482852061
"2492","3492","3119","3284",0.479310789118933,"F",7,3,2.4117941412867
"2493","3493","3043","3168",0.274492781839917,"M",7,1,2.80260000186173
"2494","3494","3177","3056",-0.810221749226286,"F",7,1,-2.36169467821168
"2495","3495","3051","3040",1.00099464690515,"M",7,2,2.0189191929498
"2496","3496","3003","3278",-0.996301859600089,"F",7,3,1.4398652796958
"2497","3497","3245","3138",0.82794078239787,"M",7,1,1.31872157560443
"2498","3498","3329","3192",-0.0662082843624719,"F",7,3,1.81947808135242
"2499","3499","3287","3194",-0.510603298296545,"M",7,1,3.50779217749051
"2500","3500","3167","3290",1.1278481375038,"F",7,2,0.513718518143485
"2501","3501","3355","3324",0.368633743823604,"M",7,1,3.34167992041905
"2502","3502","3269","3388",-0.386802273011224,"F",7,2,-2.29377401551866
"2503","3503","3121","3314",0.194136495287024,"M",7,1,1.87413683915205
"2504","3504","3243","3398",-0.217676733137281,"F",7,3,1.88799578856849
"2505","3505","3347","3010",-0.600679617750586,"M",7,1,1.16758605986306
"2506","3506","3159","3170",0.426415420956625,"F",7,2,0.683417218887489
"2507","3507","3321","3346",1.30318980142616,"M",7,1,4.20995627487683
"2508","3508","3009","3044",0.243963666355228,"F",7,2,-0.0744304545771048
"2509","3509","3203","3352",0.709167161212963,"M",7,3,4.81767105616075
"2510","3510","3109","3120",-0.381758357011923,"F",7,3,2.62250223751061
"2511","3511","3349","3204",-0.0885081965218699,"M",7,1,1.71192812857377
"2512","3512","3307","3034",-0.488647712939659,"F",7,2,-1.75399712323135
"2513","3513","3033","3292",-0.692388091174889,"M",7,1,1.31762566130029
"2514","3514","3107","3392",-0.687594398029493,"F",7,3,1.44602502852295
"2515","3515","3299","3080",0.422535390377274,"M",7,1,1.35145376391011
"2516","3516","3297","3150",0.451999954827744,"F",7,2,-0.366504388532045
"2517","3517","3089","3210",-0.461249140374243,"M",7,2,0.529878928080389
"2518","3518","3023","3396",0.294691320105748,"F",7,1,-1.61430256865396
"2519","3519","3147","3008",-0.558474486164936,"M",7,3,2.32772874996712
"2520","3520","3339","3208",-0.110365711610031,"F",7,3,1.88491634416693
"2521","3521","3399","3178",-0.2884692334631,"M",7,2,0.733125895821208
"2522","3522","3063","3328",0.666814434931316,"F",7,2,-0.713186939217057
"2523","3523","3161","3320",0.460993673010666,"M",7,1,1.79436725584647
"2524","3524","3301","3300",-0.578237286723554,"F",7,3,1.21007481579046
"2525","3525","3331","3316",-0.0897901148083506,"M",7,2,1.41683029489109
"2526","3526","3333","3140",-1.07631989699853,"F",7,3,0.728866612110689
"2527","3527","3193","3090",-0.842339881106146,"M",7,1,1.4932745815278
"2528","3528","3363","3060",-0.779782255957748,"F",7,2,-2.93762074965832
"2529","3529","3073","3030",0.329867613689963,"M",7,1,3.06683946421004
"2530","3530","3143","3360",-0.136069629790092,"F",7,3,1.60468953003205
"2531","3531","3381","3116",0.0985849797069048,"M",7,1,1.04258862217024
"2532","3532","3075","3228",0.524535441211727,"F",7,3,2.00099769099082
"2533","3533","3185","3124",0.247099297308202,"M",7,3,5.2176564501151
"2534","3534","3201","3176",-0.507601882493206,"F",7,2,-3.01408108822909
"2535","3535","3235","3338",-0.124771635878319,"M",7,2,-0.0515908484815144
"2536","3536","3239","3368",0.526165845133762,"F",7,3,2.49741306408966
"2537","3537","3103","3036",0.589895701692304,"M",7,2,1.41911285107354
"2538","3538","3311","3298",-0.00417355345621566,"F",7,2,0.232498952821121
"2539","3539","3095","3106",-0.417863331718792,"M",7,1,1.83334548334651
"2540","3540","3385","3114",0.263454524879336,"F",7,1,1.92756234230626
"2541","3541","3119","3340",-0.50868970783396,"M",7,3,4.15322441058452
"2542","3542","3043","3078",-0.529066586463641,"F",7,1,0.161351001711604
"2543","3543","3177","3274",-0.309613071915774,"M",7,2,0.0860859832174057
"2544","3544","3051","3394",-0.305002394695207,"F",7,2,-1.34020635881737
"2545","3545","3003","3366",-0.656710269128291,"M",7,1,1.13619321644136
"2546","3546","3245","3318",-0.594047502704081,"F",7,1,-1.93805782761037
"2547","3547","3329","3286",0.0164164576177019,"M",7,2,0.478732342973883
"2548","3548","3287","3154",0.490001238952381,"F",7,3,2.67026217348558
"2549","3549","3167","3214",-0.19607561801283,"M",7,1,2.95906622823755
"2550","3550","3265","3376",-0.459276636721952,"F",7,2,-1.88595082850707
"2551","3551","3269","3220",0.283064809733604,"M",7,2,0.334508392794795
"2552","3552","3121","3026",0.144908600895887,"F",7,1,-0.138585388822782
"2553","3553","3243","3294",-0.463700320168898,"M",7,1,2.0384177291607
"2554","3554","3347","3064",-0.154741425345533,"F",7,2,-1.36794531444828
"2555","3555","3159","3264",-0.0486768080973577,"M",7,1,2.18123579548627
"2556","3556","3321","3218",0.146987359725762,"F",7,3,3.12840929314854
"2557","3557","3009","3230",-0.117031088707411,"M",7,2,1.04650141570017
"2558","3558","3203","3126",0.627208146496747,"F",7,3,1.53381436492027
"2559","3559","3109","3014",1.08716612745438,"M",7,1,3.36652214851077
"2560","3560","3349","3196",0.636631592753041,"F",7,1,1.72721307414773
"2561","3561","3307","3004",-0.547404465600847,"M",7,2,0.94446453047734
"2562","3562","3033","3166",-0.261641436383615,"F",7,2,0.78455815654827
"2563","3563","3107","3032",0.191929562580426,"M",7,3,6.14319194637271
"2564","3564","3299","3296",0.251140619510432,"F",7,2,-1.38101964891753
"2565","3565","3297","3212",0.0975711746644727,"M",7,2,-1.41489409393077
"2566","3566","3089","3282",0.389616656646561,"F",7,2,-1.73876486449505
"2567","3567","3023","3332",0.756068127812821,"M",7,3,4.51984187964218
"2568","3568","3147","3240",-0.81091786363369,"F",7,3,0.568777344051348
"2569","3569","3339","3350",-0.160051600931958,"M",7,3,3.99953982493515
"2570","3570","3399","3390",-0.389078016451881,"F",7,1,-0.147525914967616
"2571","3571","3063","3172",0.502582027602654,"M",7,1,2.53572733254729
"2572","3572","3161","3110",0.584150868408621,"F",7,2,0.727220155286771
"2573","3573","3301","3226",-1.11443913571699,"M",7,3,2.80320464355305
"2574","3574","3331","3158",-0.89613878649472,"F",7,1,-0.210500639701524
"2575","3575","3333","3038",-0.547849534929586,"M",7,2,1.16364663073255
"2576","3576","3193","3276",-0.0573244281182354,"F",7,1,1.08010450771559
"2577","3577","3363","3162",0.624696454068583,"M",7,1,2.46660092474311
"2578","3578","3073","3202",0.0302830303063855,"F",7,3,3.48864967338785
"2579","3579","3143","3326",0.307977259283421,"M",7,2,-0.257907689484571
"2580","3580","3381","3072",0.215577553174462,"F",7,3,2.25185932883452
"2581","3581","3075","3188",-0.461303939336159,"M",7,2,0.795054310850301
"2582","3582","3185","3238",-1.03530677836714,"F",7,3,1.16391990325093
"2583","3583","3201","3102",-0.587966364996254,"M",7,2,2.00041540635775
"2584","3584","3235","3006",-0.498505878511026,"F",7,3,2.44404778249615
"2585","3585","3239","3344",0.434374758340567,"M",7,2,1.52823591331755
"2586","3586","3103","3302",0.596252582497829,"F",7,1,0.254645253236139
"2587","3587","3311","3112",-0.130408096665907,"M",7,3,3.3691314127214
"2588","3588","3095","3164",-0.097737828465375,"F",7,1,0.568315010400746
"2589","3589","3385","3002",0.593587553675783,"M",7,1,2.83059171302761
"2590","3590","3119","3118",1.20570379746334,"F",7,1,1.4549400951206
"2591","3591","3043","3104",0.898778830219866,"M",7,2,2.68311427249054
